id,OBS Time,category,Current WX,description_id,geom,Lon,Lat,ptype,Station,color,Time
3435576,2023-02-14 15:05:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.63522508379424, 35.814263390953116]}",-94.63522508379424,35.814263390953116,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435577,2023-02-14 15:05:38Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.36498057772955, 47.63724415167024]}",-122.36498057772955,47.63724415167024,1.0,MPING,#1f48cf,2023-02-14 16:00:00+00:00
3435578,2023-02-14 15:06:13Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.30301328213855, 47.661558816554205]}",-122.30301328213855,47.661558816554205,7.0,MPING,#0be3df,2023-02-14 16:00:00+00:00
3435579,2023-02-14 15:07:53Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.904645, 38.801215]}",-94.904645,38.801215,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435580,2023-02-14 15:10:18Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.79463581705717, 30.11648515944938]}",-95.79463581705717,30.11648515944938,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435581,2023-02-14 15:12:51Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-124.07625108037523, 40.92426890511152]}",-124.07625108037523,40.92426890511152,1.0,MPING,#1f48cf,2023-02-14 16:00:00+00:00
3435585,2023-02-14 15:18:55Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.49441110004987, 43.87038296995609]}",-92.49441110004987,43.87038296995609,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435586,2023-02-14 15:18:59Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.94992074455125, 41.167197749675154]}",-95.94992074455125,41.167197749675154,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435587,2023-02-14 15:19:46Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.9557686, 46.6039684]}",-122.9557686,46.6039684,7.0,MPING,#0be3df,2023-02-14 16:00:00+00:00
3435588,2023-02-14 15:19:49Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.49441433934766, 43.87044615406012]}",-92.49441433934766,43.87044615406012,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435589,2023-02-14 15:19:53Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.4883431, 34.8032496]}",-92.4883431,34.8032496,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435590,2023-02-14 15:22:00Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.6636236, 29.8899066]}",-95.6636236,29.8899066,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435592,2023-02-14 15:23:51Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.45619, 35.070019]}",-92.45619,35.070019,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435593,2023-02-14 15:23:58Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.793869, 46.0191497]}",-95.793869,46.0191497,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435594,2023-02-14 15:25:44Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.07904193372474, 38.748695813155656]}",-90.07904193372474,38.748695813155656,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435596,2023-02-14 15:26:30Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.17104466556773, 42.019392325282595]}",-93.17104466556773,42.019392325282595,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435597,2023-02-14 15:28:08Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.05617685690919, 33.04083396306251]}",-95.05617685690919,33.04083396306251,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435598,2023-02-14 15:28:45Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.660627, 29.899873]}",-95.660627,29.899873,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435599,2023-02-14 15:28:55Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-92.3766, 38.963983]}",-92.3766,38.963983,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435600,2023-02-14 15:28:58Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.77546379481502, 42.180879436674566]}",-121.77546379481502,42.180879436674566,1.0,MPING,#1f48cf,2023-02-14 16:00:00+00:00
3435601,2023-02-14 15:31:12Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.78004316996483, 47.765188724778675]}",-116.78004316996483,47.765188724778675,1.0,MPING,#1f48cf,2023-02-14 16:00:00+00:00
3435602,2023-02-14 15:31:39Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.589383, 39.01049]}",-94.589383,39.01049,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435603,2023-02-14 15:34:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.476066, 40.464993]}",-96.476066,40.464993,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435604,2023-02-14 15:34:54Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-94.8842049, 30.0493947]}",-94.8842049,30.0493947,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435605,2023-02-14 15:35:10Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-94.8842216, 30.0494152]}",-94.8842216,30.0494152,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435606,2023-02-14 15:35:29Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-94.884301, 30.049463]}",-94.884301,30.049463,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435607,2023-02-14 15:36:14Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.257625, 39.875116]}",-96.257625,39.875116,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435608,2023-02-14 15:37:57Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.0225199, 46.6861169]}",-92.0225199,46.6861169,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435609,2023-02-14 15:38:13Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-92.4318573, 46.7074546]}",-92.4318573,46.7074546,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435610,2023-02-14 15:39:44Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-123.08162749987389, 44.0126449615788]}",-123.08162749987389,44.0126449615788,1.0,MPING,#1f48cf,2023-02-14 16:00:00+00:00
3435611,2023-02-14 15:41:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.6625034009066, 29.979903185768034]}",-95.6625034009066,29.979903185768034,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435612,2023-02-14 15:41:44Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-89.18486276649794, 38.3254432306052]}",-89.18486276649794,38.3254432306052,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435613,2023-02-14 15:42:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.9191583601024, 29.670596740257295]}",-95.9191583601024,29.670596740257295,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435614,2023-02-14 15:43:55Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.2477955618468, 48.72279996382528]}",-116.2477955618468,48.72279996382528,1.0,MPING,#1f48cf,2023-02-14 16:00:00+00:00
3435615,2023-02-14 15:44:42Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.34449746333469, 41.82347018456336]}",-95.34449746333469,41.82347018456336,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435616,2023-02-14 15:44:43Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.852102, 44.032701]}",-92.852102,44.032701,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435617,2023-02-14 15:45:08Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-102.3155927, 38.1218126]}",-102.3155927,38.1218126,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435618,2023-02-14 15:45:47Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.36833147038757, 34.60538039436533]}",-92.36833147038757,34.60538039436533,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435619,2023-02-14 15:47:07Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.2424067, 31.4274698]}",-96.2424067,31.4274698,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435621,2023-02-14 15:52:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.85788728677747, 46.88107777391298]}",-90.85788728677747,46.88107777391298,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435622,2023-02-14 15:53:24Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-123.08138354692895, 44.01265321303558]}",-123.08138354692895,44.01265321303558,7.0,MPING,#0be3df,2023-02-14 16:00:00+00:00
3435623,2023-02-14 15:56:18Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.511238, 29.922899]}",-95.511238,29.922899,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435625,2023-02-14 15:56:59Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.2614818, 38.9663306]}",-94.2614818,38.9663306,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435624,2023-02-14 15:56:59Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-93.7048581, 41.5933489]}",-93.7048581,41.5933489,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435626,2023-02-14 15:57:51Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.3585414, 36.8606227]}",-94.3585414,36.8606227,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435628,2023-02-14 15:59:22Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-96.596688, 40.69447]}",-96.596688,40.69447,6.0,MPING,#169c2f,2023-02-14 16:00:00+00:00
3435630,2023-02-14 16:01:01Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.688608, 29.541495]}",-95.688608,29.541495,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435631,2023-02-14 16:02:18Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-117.68715257397905, 33.94534470596444]}",-117.68715257397905,33.94534470596444,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435632,2023-02-14 16:03:27Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.44646999852434, 46.735217917494346]}",-92.44646999852434,46.735217917494346,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435633,2023-02-14 16:07:13Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-123.2606366, 44.6430813]}",-123.2606366,44.6430813,1.0,MPING,#1f48cf,2023-02-14 17:00:00+00:00
3435634,2023-02-14 16:10:27Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.07543195041315, 34.214306917492564]}",-117.07543195041315,34.214306917492564,1.0,MPING,#1f48cf,2023-02-14 17:00:00+00:00
3435636,2023-02-14 16:10:55Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.58838448182165, 44.03637349340049]}",-93.58838448182165,44.03637349340049,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435637,2023-02-14 16:11:50Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.884269, 30.0494297]}",-94.884269,30.0494297,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435638,2023-02-14 16:13:17Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.86722270095426, 35.929940853222405]}",-94.86722270095426,35.929940853222405,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435640,2023-02-14 16:14:34Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.17510283429826, 36.05863872049875]}",-94.17510283429826,36.05863872049875,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435641,2023-02-14 16:14:39Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.652798, 43.762615]}",-91.652798,43.762615,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435642,2023-02-14 16:14:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.7529910186427, 29.498482161178472]}",-95.7529910186427,29.498482161178472,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435643,2023-02-14 16:15:40Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.7072226, 40.7514042]}",-96.7072226,40.7514042,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435644,2023-02-14 16:16:24Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.80953953469935, 32.40374779993402]}",-95.80953953469935,32.40374779993402,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435646,2023-02-14 16:17:49Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.5310757, 41.4521868]}",-96.5310757,41.4521868,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435647,2023-02-14 16:18:19Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.4853373342829, 29.751329314582524]}",-95.4853373342829,29.751329314582524,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435653,2023-02-14 16:22:07Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-95.110424, 29.5927921]}",-95.110424,29.5927921,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435654,2023-02-14 16:24:31Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.005061, 44.3558481]}",-92.005061,44.3558481,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435655,2023-02-14 16:25:45Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.1104201, 29.592797]}",-95.1104201,29.592797,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435656,2023-02-14 16:25:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.9697539, 44.1671276]}",-93.9697539,44.1671276,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435657,2023-02-14 16:30:02Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-123.28867237095096, 44.5774105936704]}",-123.28867237095096,44.5774105936704,1.0,MPING,#1f48cf,2023-02-14 17:00:00+00:00
3435658,2023-02-14 16:30:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-157.816418, 21.2980931]}",-157.816418,21.2980931,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435659,2023-02-14 16:30:14Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-97.9029898, 40.2378849]}",-97.9029898,40.2378849,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435660,2023-02-14 16:31:42Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.79947327831462, 43.25761175252801]}",-96.79947327831462,43.25761175252801,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435661,2023-02-14 16:36:47Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.80258138880616, 40.858557016859876]}",-122.80258138880616,40.858557016859876,1.0,MPING,#1f48cf,2023-02-14 17:00:00+00:00
3435662,2023-02-14 16:37:11Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.36336845627565, 39.349679378889256]}",-94.36336845627565,39.349679378889256,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435665,2023-02-14 16:40:13Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.3402952, 39.0897715]}",-94.3402952,39.0897715,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435666,2023-02-14 16:40:23Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6742389, 39.427905]}",-91.6742389,39.427905,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435667,2023-02-14 16:43:09Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-120.3444274, 42.1912948]}",-120.3444274,42.1912948,1.0,MPING,#1f48cf,2023-02-14 17:00:00+00:00
3435668,2023-02-14 16:45:30Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.29445207932727, 43.08408984721683]}",-96.29445207932727,43.08408984721683,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435669,2023-02-14 16:46:24Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-90.50803257594815, 41.572791913159854]}",-90.50803257594815,41.572791913159854,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435671,2023-02-14 16:52:37Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-106.0582641, 39.6276266]}",-106.0582641,39.6276266,1.0,MPING,#1f48cf,2023-02-14 17:00:00+00:00
3435672,2023-02-14 16:53:02Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.76540973888994, 44.92520114562011]}",-92.76540973888994,44.92520114562011,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435673,2023-02-14 16:55:12Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.7263215, 41.6411628]}",-93.7263215,41.6411628,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435674,2023-02-14 16:59:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.51126467445354, 39.38215454112681]}",-94.51126467445354,39.38215454112681,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435675,2023-02-14 17:00:02Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.660808, 33.184619]}",-92.660808,33.184619,6.0,MPING,#169c2f,2023-02-14 17:00:00+00:00
3435678,2023-02-14 17:02:14Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.25646896113422, 44.79727438798526]}",-93.25646896113422,44.79727438798526,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435677,2023-02-14 17:02:15Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.2565016, 44.7972393]}",-93.2565016,44.7972393,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435681,2023-02-14 17:06:46Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.644392, 40.728582]}",-96.644392,40.728582,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435682,2023-02-14 17:06:58Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-123.08190999816311, 44.01546580817285]}",-123.08190999816311,44.01546580817285,7.0,MPING,#0be3df,2023-02-14 18:00:00+00:00
3435683,2023-02-14 17:08:54Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-92.8891862, 44.5117862]}",-92.8891862,44.5117862,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435684,2023-02-14 17:09:47Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-123.08149737641288, 44.027845681220164]}",-123.08149737641288,44.027845681220164,7.0,MPING,#0be3df,2023-02-14 18:00:00+00:00
3435685,2023-02-14 17:10:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.110443, 29.5928336]}",-95.110443,29.5928336,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435687,2023-02-14 17:11:35Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-123.08217886007829, 44.03623177549302]}",-123.08217886007829,44.03623177549302,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435689,2023-02-14 17:14:44Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.05083054916784, 45.097450371716874]}",-95.05083054916784,45.097450371716874,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435690,2023-02-14 17:16:14Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.05080207852666, 45.09739186402274]}",-95.05080207852666,45.09739186402274,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435691,2023-02-14 17:16:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.49064046167915, 45.126232095191384]}",-93.49064046167915,45.126232095191384,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435692,2023-02-14 17:19:22Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-124.30594967408645, 43.336683331503025]}",-124.30594967408645,43.336683331503025,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435693,2023-02-14 17:20:37Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-124.3059537845076, 43.336689256777206]}",-124.3059537845076,43.336689256777206,8.0,MPING,#42ffca,2023-02-14 18:00:00+00:00
3435694,2023-02-14 17:21:48Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.38432274022423, 37.17817183222614]}",-94.38432274022423,37.17817183222614,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435695,2023-02-14 17:22:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-94.26609660507577, 36.3608572259884]}",-94.26609660507577,36.3608572259884,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435698,2023-02-14 17:25:38Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.333267, 45.191091]}",-93.333267,45.191091,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435699,2023-02-14 17:26:11Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.1305484, 43.4403861]}",-91.1305484,43.4403861,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435700,2023-02-14 17:26:47Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6031727, 44.4001311]}",-91.6031727,44.4001311,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435701,2023-02-14 17:27:20Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6032159, 44.4001142]}",-91.6032159,44.4001142,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435702,2023-02-14 17:27:57Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6032334, 44.4000968]}",-91.6032334,44.4000968,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435703,2023-02-14 17:32:17Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.89905224878315, 44.87998022807488]}",-91.89905224878315,44.87998022807488,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435704,2023-02-14 17:34:30Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.1304708, 43.4403952]}",-91.1304708,43.4403952,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435708,2023-02-14 17:46:11Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-92.20029519626426, 30.24762055228512]}",-92.20029519626426,30.24762055228512,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435709,2023-02-14 17:48:22Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.46584826530093, 39.09696284219538]}",-91.46584826530093,39.09696284219538,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435713,2023-02-14 17:56:41Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.16929967570694, 47.64200973519142]}",-117.16929967570694,47.64200973519142,1.0,MPING,#1f48cf,2023-02-14 18:00:00+00:00
3435714,2023-02-14 17:56:51Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-96.7563919, 43.5120823]}",-96.7563919,43.5120823,6.0,MPING,#169c2f,2023-02-14 18:00:00+00:00
3435715,2023-02-14 17:57:21Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.9685902, 39.1693412]}",-122.9685902,39.1693412,1.0,MPING,#1f48cf,2023-02-14 18:00:00+00:00
3435720,2023-02-14 18:04:02Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.658237, 42.1750053]}",-122.658237,42.1750053,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435721,2023-02-14 18:04:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.45473237551644, 29.045478912268106]}",-95.45473237551644,29.045478912268106,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435722,2023-02-14 18:04:17Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-135.34208400822524, 57.054121821070545]}",-135.34208400822524,57.054121821070545,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435723,2023-02-14 18:05:06Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-93.54677696259287, 47.226945189312964]}",-93.54677696259287,47.226945189312964,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435724,2023-02-14 18:05:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.1103709, 29.5928577]}",-95.1103709,29.5928577,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435725,2023-02-14 18:07:40Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-100.53407030891519, 39.81094657884173]}",-100.53407030891519,39.81094657884173,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435726,2023-02-14 18:07:47Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.658231, 42.1750061]}",-122.658231,42.1750061,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435727,2023-02-14 18:11:15Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-86.5324094, 37.5729087]}",-86.5324094,37.5729087,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435728,2023-02-14 18:11:59Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-111.85910535055386, 38.954753880425315]}",-111.85910535055386,38.954753880425315,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435729,2023-02-14 18:13:42Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6582262, 42.1750169]}",-122.6582262,42.1750169,1.0,MPING,#1f48cf,2023-02-14 19:00:00+00:00
3435730,2023-02-14 18:15:59Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-95.43467956816212, 29.02515128578668]}",-95.43467956816212,29.02515128578668,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
3435731,2023-02-14 18:16:09Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-91.6743461, 39.4279964]}",-91.6743461,39.4279964,6.0,MPING,#169c2f,2023-02-14 19:00:00+00:00
